opportunity_id,sales_agent,product,product_series,account,sector,account_revenue,account_employees,deal_stage,engage_date,engagement_age_days,account_tier,product_value_tier,engagement_age_band,crm_priority_score,priority_tier
QQPAK72N,Hayden Neloms,GTX Plus Pro,GTX,,,,,Engaging,2017-08-13,140,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
QR2BDRAI,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-01-04,361,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
QR63ME8L,Cecily Lampkin,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
QRQ8C6MQ,Cassey Cress,GTX Pro,GTX,Globex Corporation,technology,1223.72,2497.0,Engaging,2017-03-03,303,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
QRR70537,Anna Snelling,GTX Basic,GTX,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
QU220OFI,Boris Faz,GTX Basic,GTX,Finhigh,finance,1102.43,1759.0,Engaging,2017-07-08,176,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
QU6CFZ22,Cassey Cress,MG Advanced,MG,,,,,Engaging,2017-06-23,191,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
QV3TAWDT,Rosie Papadopoulos,GTX Pro,GTX,,,,,Engaging,2017-07-10,174,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
QVWEPN6J,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
QY7GTG6Y,Marty Freudenburg,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
R0CLLIH9,Kary Hendrixson,GTX Pro,GTX,,,,,Engaging,2017-04-12,263,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
R0MBBXL8,Cecily Lampkin,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
R0Q5BZ9Y,Darcel Schlecht,GTX Pro,GTX,Blackzim,retail,497.11,1588.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
R0XNAFUB,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-07-12,172,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
R14YE68N,Jonathan Berthelot,GTX Pro,GTX,Plexzap,retail,2437.85,4874.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
R1HFBU5H,Darcel Schlecht,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
R1K16RZO,Maureen Marcano,GTX Plus Pro,GTX,,,,,Engaging,2017-05-01,244,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
R2V49PU5,Kami Bicknell,GTX Plus Basic,GTX,,,,,Engaging,2017-08-21,132,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
R2W96FGX,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-02-15,319,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
R443AUAG,Violet Mclelland,GTX Pro,GTX,,,,,Engaging,2017-06-27,187,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
R55U5QI4,Darcel Schlecht,GTX Plus Pro,GTX,Scottech,marketing,45.39,100.0,Engaging,2017-07-30,154,Commercial / Small,High Value,Aging (91-180 days),80,Tier 1 — High Priority
R5RSH4JV,Boris Faz,GTX Plus Pro,GTX,,,,,Engaging,2017-02-25,309,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
R65LGLJ0,Cassey Cress,MG Special,MG,,,,,Engaging,2017-08-30,123,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
R69OYH4Z,Vicki Laflamme,GTX Pro,GTX,Umbrella Corporation,finance,2022.14,5113.0,Engaging,2017-07-21,163,Enterprise,High Value,Aging (91-180 days),95,Tier 1 — High Priority
R6HYAPR6,Darcel Schlecht,GTX Pro,GTX,Opentech,finance,355.23,853.0,Prospecting,,0,Commercial / Small,High Value,Unengaged (Prospecting),55,Tier 2 — Medium Priority
R6OZIG5J,Darcel Schlecht,MG Advanced,MG,,,,,Engaging,2017-07-30,154,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
R6Q5JOLX,Cassey Cress,GTX Plus Pro,GTX,,,,,Engaging,2017-09-16,106,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
R7H0M07R,Darcel Schlecht,MG Advanced,MG,,,,,Engaging,2017-07-27,157,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
R7I947IZ,Marty Freudenburg,GTX Plus Basic,GTX,,,,,Engaging,2017-07-30,154,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
R8V3ALA8,Darcel Schlecht,GTX Basic,GTX,Konmatfix,marketing,375.43,1190.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
R9AVNYCO,Zane Levy,GTX Plus Basic,GTX,Conecom,technology,1520.66,1806.0,Engaging,2017-06-07,207,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
R9GI5SJ5,Vicki Laflamme,MG Advanced,MG,Domzoom,entertainment,217.87,551.0,Engaging,2017-08-05,148,Commercial / Small,Medium Value,Aging (91-180 days),70,Tier 2 — Medium Priority
R9U1QNHQ,Hayden Neloms,MG Special,MG,Betasoloin,medical,251.41,495.0,Engaging,2017-04-29,246,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
RACLHBXN,Daniell Hammack,GTX Plus Basic,GTX,,,,,Engaging,2017-03-19,287,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
RC4LEDIA,Marty Freudenburg,MG Advanced,MG,,,,,Engaging,2017-08-09,144,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
RCJRB8W8,Darcel Schlecht,GTX Plus Pro,GTX,,,,,Engaging,2017-08-05,148,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
RD6Y5R4P,Kami Bicknell,MG Special,MG,Cancity,retail,718.62,2448.0,Engaging,2017-08-03,150,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
RDHTQLNI,Cassey Cress,GTX Plus Pro,GTX,,,,,Engaging,2017-12-21,10,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
RE3UNESR,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-05-21,224,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
REAFB3C3,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
REO3FMSB,Corliss Cosme,MG Advanced,MG,Massive Dynamic,entertainment,665.06,1095.0,Engaging,2017-06-09,205,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RFQFJLNJ,Markita Hansen,MG Special,MG,,,,,Engaging,2017-08-21,132,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
RFQP9VCW,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-03-07,299,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
RFXH6VDX,Hayden Neloms,GTX Plus Basic,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
RG893DYQ,Markita Hansen,GTX Basic,GTX,The New York Inquirer,medical,439.21,792.0,Engaging,2017-05-05,240,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
RGW7PKJ6,Marty Freudenburg,GTX Basic,GTX,Xx-zobam,entertainment,3838.39,8274.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
RH0FJYPZ,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
RIC5ZHK4,Corliss Cosme,GTX Plus Basic,GTX,Plussunin,retail,1419.98,4018.0,Engaging,2017-05-07,238,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RIW4VWBW,Hayden Neloms,GTX Plus Pro,GTX,,,,,Engaging,2017-01-10,355,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RJ21Q4HO,Gladys Colclough,GTX Basic,GTX,Hottechi,technology,8170.38,16499.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
RJYG004O,Daniell Hammack,GTX Basic,GTX,Domzoom,entertainment,217.87,551.0,Engaging,2016-12-16,380,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
RKOQZJZR,Zane Levy,GTX Plus Basic,GTX,J-Texon,retail,1388.67,3583.0,Engaging,2017-09-11,111,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
RKP2DVSU,Niesha Huffines,MG Special,MG,Hottechi,technology,8170.38,16499.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
RKVXBXBM,Markita Hansen,MG Special,MG,,,,,Engaging,2017-06-07,207,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
RLDCYEJU,Moses Frase,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
RMJG8OS2,Darcel Schlecht,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
RN67OVFW,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-11-04,57,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
RN7M3757,Versie Hillebrand,MG Advanced,MG,,,,,Engaging,2017-07-30,154,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
ROM4I2T0,Versie Hillebrand,MG Special,MG,Rundofase,technology,1008.06,1238.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
RP7KA6HS,Elease Gluck,MG Special,MG,Mathtouch,marketing,3027.46,9516.0,Engaging,2017-02-05,329,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RPCZJOE2,Niesha Huffines,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
RPONINLM,Vicki Laflamme,GTX Plus Basic,GTX,,,,,Engaging,2017-01-23,342,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
RQF6II3D,Anna Snelling,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
RQULJHTU,Daniell Hammack,GTX Plus Pro,GTX,,,,,Engaging,2017-03-16,290,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RS31U03Y,Zane Levy,GTX Plus Basic,GTX,,,,,Engaging,2017-12-07,24,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
RSY2XLKK,Anna Snelling,MG Advanced,MG,Streethex,retail,1376.8,1165.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
RTOIXNPC,Gladys Colclough,MG Special,MG,,,,,Engaging,2017-07-30,154,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
RTWAUR7C,Gladys Colclough,GTX Plus Pro,GTX,Y-corporation,employment,2871.35,9561.0,Engaging,2017-07-24,160,Enterprise,High Value,Aging (91-180 days),95,Tier 1 — High Priority
RTWE19SU,Kary Hendrixson,GTX Pro,GTX,Conecom,technology,1520.66,1806.0,Engaging,2017-12-17,14,Mid-Market,High Value,Recent (<= 90 days),90,Tier 1 — High Priority
RTX8ZJXT,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-08-31,122,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
RU5X1LZM,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-08-26,127,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
RUAU1ORD,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-06-10,204,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
RUFJMV3I,James Ascencio,MG Special,MG,,,,,Engaging,2017-06-20,194,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
RV5Y8DRY,Marty Freudenburg,GTX Plus Pro,GTX,,,,,Engaging,2017-07-25,159,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
RVH3UUKY,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-02-19,315,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
RVUJPYY8,Rosalina Dieter,MG Special,MG,,,,,Engaging,2017-10-18,74,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
RW39Y63V,Vicki Laflamme,GTX Pro,GTX,,,,,Engaging,2017-01-10,355,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RW3CJO8D,Zane Levy,MG Advanced,MG,,,,,Engaging,2017-09-04,118,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
RXAQJKSL,Corliss Cosme,GTX Plus Pro,GTX,,,,,Engaging,2017-04-26,249,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
RY6T3GLC,Corliss Cosme,GTX Pro,GTX,Zathunicon,retail,71.12,144.0,Engaging,2017-05-29,216,Commercial / Small,High Value,Stalled / Critical (> 180 days),75,Tier 1 — High Priority
RYNZ2WOK,Markita Hansen,MG Advanced,MG,Iselectrics,technology,527.11,1428.0,Engaging,2017-08-29,124,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
RYWETTBK,Kami Bicknell,GTX Basic,GTX,Fasehatice,retail,4968.91,7523.0,Engaging,2017-10-20,72,Enterprise,Low Value,Recent (<= 90 days),80,Tier 1 — High Priority
RZXMIHGO,Gladys Colclough,GTX Basic,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
S0Z4QVL2,Vicki Laflamme,GTX Pro,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
S1U1RD6K,Darcel Schlecht,GTX Pro,GTX,Iselectrics,technology,527.11,1428.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
S2J63YRV,Rosie Papadopoulos,MG Special,MG,,,,,Engaging,2017-06-08,206,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
S2MSQIXP,Zane Levy,GTX Basic,GTX,Hottechi,technology,8170.38,16499.0,Engaging,2017-04-19,256,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
S2SC8AP7,Violet Mclelland,MG Special,MG,,,,,Engaging,2017-06-25,189,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
S2XTTF3B,Rosalina Dieter,MG Special,MG,,,,,Engaging,2017-09-11,111,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
S2Y2Q1D2,Marty Freudenburg,GTX Plus Basic,GTX,Singletechno,retail,2214.94,5374.0,Engaging,2017-07-27,157,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
S3LATQVJ,Versie Hillebrand,GTX Plus Basic,GTX,Kinnamplus,retail,702.72,1831.0,Engaging,2017-07-23,161,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
S3W6Q07M,Kami Bicknell,GTX Plus Pro,GTX,Acme Corporation,technology,1100.04,2822.0,Engaging,2017-01-16,349,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
S4V0T890,Marty Freudenburg,MG Advanced,MG,Finjob,employment,2059.9,3644.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
S50ETCN7,Anna Snelling,GTX Plus Basic,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
S53EVWFC,Daniell Hammack,GTX Pro,GTX,,,,,Engaging,2017-08-23,130,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
S6645YWA,Kami Bicknell,GTX Basic,GTX,Y-corporation,employment,2871.35,9561.0,Engaging,2017-02-07,327,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
S6BD2RV6,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
S6YZO6UQ,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
S7UVZXM3,Corliss Cosme,MG Special,MG,,,,,Engaging,2017-10-24,68,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
S8FODURJ,Zane Levy,GTX Basic,GTX,Nam-zim,services,405.59,1179.0,Engaging,2017-09-07,115,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
S931EBRN,Cassey Cress,GTX Basic,GTX,,,,,Engaging,2017-08-09,144,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
S9JXWIBD,Gladys Colclough,GTX Plus Basic,GTX,,,,,Engaging,2017-07-30,154,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
SAMPTSH0,Anna Snelling,GTX Plus Basic,GTX,,,,,Engaging,2017-08-14,139,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
SAUIIUTV,Marty Freudenburg,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
SCS5H8V1,Markita Hansen,GTK 500,GTK,Vehement Capital Partners,finance,646.1,883.0,Engaging,2017-02-14,320,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
SE6OIGYN,Violet Mclelland,GTX Plus Basic,GTX,Isdom,medical,3178.24,4540.0,Engaging,2017-06-12,202,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
SFR7RG9V,Gladys Colclough,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
SGI0VM1F,Cecily Lampkin,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
SH4FSTJV,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
SIBR2J01,Maureen Marcano,MG Special,MG,,,,,Engaging,2017-05-31,214,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
SJ3QA8KP,Niesha Huffines,MG Advanced,MG,Treequote,telecommunications,5266.09,8595.0,Engaging,2017-07-28,156,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
SJE81OUR,Cecily Lampkin,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
SJGOQMLT,Moses Frase,MG Advanced,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
SKBDCYV5,Zane Levy,GTX Plus Basic,GTX,Zencorporation,technology,40.79,142.0,Engaging,2017-04-09,266,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
SLILSQJV,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-10-19,73,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
SLMY2KDA,Kary Hendrixson,GTX Pro,GTX,,,,,Engaging,2017-08-06,147,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
SLYFFVBE,Maureen Marcano,GTX Plus Basic,GTX,Blackzim,retail,497.11,1588.0,Engaging,2017-03-07,299,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
SMP2K39G,Markita Hansen,GTX Pro,GTX,,,,,Engaging,2017-09-28,94,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
SP9W5IND,Boris Faz,MG Special,MG,Acme Corporation,technology,1100.04,2822.0,Engaging,2017-07-30,154,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
SPMQ0BHA,Lajuana Vencill,GTX Basic,GTX,,,,,Engaging,2017-07-29,155,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
SPTF1MZ4,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
SPV7OJTH,Cassey Cress,MG Advanced,MG,,,,,Engaging,2017-06-02,212,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
SQ71BWHG,Kary Hendrixson,GTX Pro,GTX,Zencorporation,technology,40.79,142.0,Engaging,2017-11-04,57,Commercial / Small,High Value,Recent (<= 90 days),85,Tier 1 — High Priority
SQLYCFGV,Zane Levy,GTX Pro,GTX,Opentech,finance,355.23,853.0,Engaging,2016-12-22,374,Commercial / Small,High Value,Stalled / Critical (> 180 days),75,Tier 1 — High Priority
SRYX0U85,Moses Frase,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
SSK95WLX,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
STI8KYWL,Niesha Huffines,GTX Plus Basic,GTX,,,,,Engaging,2017-07-31,153,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
STT3X4NB,Violet Mclelland,GTX Basic,GTX,Xx-holding,finance,7537.24,20293.0,Engaging,2017-03-01,305,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
SU1NDYXR,Boris Faz,GTX Plus Basic,GTX,Stanredtax,finance,1698.2,3798.0,Engaging,2017-08-16,137,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
SU8FTFLS,Cecily Lampkin,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
SU8JNMP4,Kami Bicknell,GTX Plus Basic,GTX,Bubba Gump,software,987.39,2253.0,Engaging,2016-11-24,402,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
SUUVV6RP,Niesha Huffines,MG Special,MG,,,,,Engaging,2017-08-03,150,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
SVCKI631,Maureen Marcano,GTX Basic,GTX,,,,,Engaging,2017-02-15,319,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
SWEQFKRF,Rosie Papadopoulos,GTX Pro,GTX,,,,,Engaging,2017-05-22,223,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
SWJ9OOZU,Hayden Neloms,MG Advanced,MG,Opentech,finance,355.23,853.0,Engaging,2017-02-13,321,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
SX0SSL0H,Rosie Papadopoulos,GTX Plus Basic,GTX,,,,,Engaging,2017-03-06,300,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
SXFE42KG,Cecily Lampkin,MG Advanced,MG,Gogozoom,telecommunications,86.68,187.0,Engaging,2017-07-25,159,Commercial / Small,Medium Value,Aging (91-180 days),70,Tier 2 — Medium Priority
SXYJU7LC,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-07-05,179,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
SY61BAXZ,Cassey Cress,GTX Plus Basic,GTX,Rantouch,telecommunications,1188.42,3015.0,Engaging,2017-08-17,136,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
SYA1A4E5,Niesha Huffines,GTX Pro,GTX,,,,,Engaging,2017-08-07,146,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
SYP74C5W,Darcel Schlecht,GTX Pro,GTX,Bioholding,medical,587.34,1356.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
SZAMHBGA,Violet Mclelland,MG Advanced,MG,Nam-zim,services,405.59,1179.0,Engaging,2017-06-28,186,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
SZS2IPM3,Versie Hillebrand,MG Advanced,MG,Doncon,technology,587.72,1501.0,Engaging,2017-07-24,160,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
T0TDA2O1,Anna Snelling,GTX Plus Pro,GTX,,,,,Engaging,2017-07-29,155,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
T0VJ4AMX,Corliss Cosme,GTX Basic,GTX,Green-Plus,services,692.19,1922.0,Engaging,2017-03-31,275,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
T12MT0HL,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
T1F2I8ED,Corliss Cosme,GTX Plus Basic,GTX,,,,,Engaging,2017-03-09,297,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
T1SITEI0,Darcel Schlecht,MG Special,MG,Singletechno,retail,2214.94,5374.0,Engaging,2017-07-29,155,Enterprise,Low Value,Aging (91-180 days),75,Tier 1 — High Priority
T3T4OE0A,Niesha Huffines,MG Special,MG,Konex,technology,7708.38,13756.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
T4AW06MM,Anna Snelling,GTX Plus Pro,GTX,,,,,Engaging,2017-07-22,162,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
T4FQOS6J,Maureen Marcano,GTX Plus Basic,GTX,Opentech,finance,355.23,853.0,Engaging,2017-05-14,231,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
